element,date,n_points,n_standards,slope,sigma_slope,red_chi2,pooled_slope,pooled_sigma,homogeneity_red_chi2,recommend_single_factor
Y,2026-01-07,12,4,0.8935732611208923,0.029335171846535127,7.513475061586703,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2026-01-08,8,4,0.8934839710092483,0.03370885536700842,6.6118126061213776,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Y,2026-01-09,12,4,0.8845796947008895,0.02790494275971855,6.795084563573559,0.8910583441733535,0.005090406527684977,0.10744287489296986,True
Zn,2025-02-17,12,4,1.2154709602150675,0.02883540420895665,1.3553113962500183,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-02-18,12,4,1.204747793196734,0.032587632942657395,1.7070844665528033,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-02-24,8,4,1.1911115915658474,0.029905344068407703,0.5585620035153046,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-02-25,12,4,1.1631474948067202,0.02796384231329715,1.3018149741482892,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-02-26,12,4,1.1772370373907837,0.02444665420287501,0.8220466817085648,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-02-27,12,4,1.1885118085600723,0.02445396365798862,0.7990154875049207,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-02-28,8,4,1.1058784340378351,0.029364547589339554,0.5817501267996649,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-04-15,12,4,1.1305870719837254,0.02912159301665974,1.4627521975560172,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-04-17,8,4,1.1785413503291384,0.0347144435507595,1.332972821840553,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-04-18,11,4,1.1632859348913653,0.024456365158857674,0.8150286520789145,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-04-19,12,4,1.1839972931388305,0.02442358885268118,0.7042188305065991,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-04-20,8,4,1.1481563629702682,0.029872616045958818,1.0195026799046718,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-05,8,4,1.1028491707560506,0.02910105005794141,0.6772015376774004,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-06,12,4,1.154938149280411,0.024395184828820547,0.9230154168843012,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-07,8,4,1.1902063651276293,0.033394656530095754,1.2152562715927366,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-08,12,4,1.2013936704285515,0.02874142873419716,1.3556353988492944,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-13,8,4,1.1546085159557886,0.029656861950810513,0.5577367644921193,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-16,12,4,1.149567379155009,0.02434341987367791,0.7667468661326479,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-19,12,4,1.158912775709113,0.02465417449070691,1.0188306508598475,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-20,12,4,1.1492672764086047,0.02434747823105504,0.9402391785480444,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-21,12,4,1.1732980175612588,0.02428361733198895,0.5978582300399649,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-22,12,4,1.149720321799872,0.025249057609159752,1.0919142086962028,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-26,12,4,1.1917663137503542,0.024638643471512213,1.0123253540806876,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-27,12,4,1.190230926003494,0.024559423345458905,0.8525171528827905,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2025-05-28,12,4,1.1866805326571392,0.024907967108746015,1.0380991411693974,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2026-01-05,12,4,1.175013232391151,0.024181358615254073,0.6547654820874885,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2026-01-06,12,4,1.1649625069217984,0.024041340855205713,0.6506052487722219,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2026-01-07,12,4,1.1986236941577721,0.024329513970772838,0.7304358791470359,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2026-01-08,8,4,1.2185464896700178,0.030065565915662378,0.9662197073748983,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zn,2026-01-09,12,4,1.176645923676973,0.02412454741785158,0.7546281827091685,1.1711466685420504,0.004834528714089074,0.9750631262063547,True
Zr,2025-02-17,12,4,0.9648696261814681,0.018700389871397983,8.024130951148496,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-02-18,12,4,0.960948794461823,0.017153043629804098,6.721530967809115,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-02-24,8,4,0.9546540658979276,0.0210508276611397,6.807475648586106,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-02-25,12,4,0.9556772984606847,0.018357661077281425,7.820540252403195,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-02-26,12,4,0.9672581768227985,0.015983490289676286,5.796596500687424,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-02-27,12,4,0.949008027699873,0.02207034948147262,11.429944448231895,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-02-28,8,4,0.9614350528168717,0.021302812256042365,6.911709129971757,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-04-15,12,4,0.9556956449949963,0.01997195168565716,9.246338028520832,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-04-17,8,4,0.9650609167380868,0.019359586664797097,5.697482005620993,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-04-18,11,4,0.9650069959860307,0.018954101583541657,8.202894352781211,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-04-19,12,4,0.9646524222002929,0.018566866619512443,7.908942862273352,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-04-20,8,4,0.9538883863195758,0.02642745485556576,10.815099406763526,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-05,8,4,0.9587877434151043,0.026062924672761414,10.454462658369959,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-06,12,4,0.9621443040007484,0.019315500761483764,8.554643495868978,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-07,8,4,0.9615732850775609,0.02489958937317068,9.559495411687246,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-08,12,4,0.9629522650124439,0.018070748375153475,7.4390355811607805,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-13,8,4,0.9652491169128031,0.021639661520163105,7.119772225183733,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-16,12,4,0.9709661177466262,0.01941467081391975,8.574546702917301,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-19,12,4,0.9611577606971461,0.022413335320571205,11.59861431309374,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-20,12,4,0.9622648868878315,0.016776036101980033,6.405198992134557,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-21,12,4,0.9646897348005028,0.01843929930763816,7.772442900251769,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-22,12,4,0.9583540701957266,0.017018376882956432,6.621348535970987,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-26,12,4,0.9600159975594663,0.02078778790770365,9.944965911733997,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-27,12,4,0.9680386580164931,0.016533662262106508,6.191039227215635,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2025-05-28,12,4,0.9554555449509918,0.01887696483421934,8.2154012437548,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2026-01-05,12,4,0.9564637949225454,0.017871171760748577,7.385471673614219,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2026-01-06,12,4,0.9634927360355005,0.019517356796822913,8.757254323819465,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2026-01-07,12,4,0.9619244915810694,0.019395421204051095,8.649547095229254,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2026-01-08,8,4,0.9519757546074309,0.02536805005633157,9.980718172370219,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
Zr,2026-01-09,12,4,0.9608998657910515,0.01881728713382797,8.126067973105057,0.9613525074523568,0.0035562762493151494,0.06212070130332493,True
