element,date,block,n_blocks_fitted,n_points,n_standards,slope,sigma_slope,red_chi2,within_session_red_chi2,within_session_consistent
Ca,2025-02-18,3,3,3,3,0.941242142518861,0.03658108434746796,8.78012322836386,0.041187021035270256,True
Ca,2025-02-24,1,2,3,3,0.935449454484052,0.03512469977605653,8.10944315195433,0.0012328160063302296,True
Ca,2025-02-24,2,2,3,3,0.9335966204040448,0.03938187734015738,10.31150776134842,0.0012328160063302296,True
Ca,2025-02-25,1,3,3,3,0.9341268286567556,0.035408201739985205,8.238247425309533,0.0667340155595483,True
Ca,2025-02-25,2,3,3,3,0.9418544417329644,0.03577861074613433,8.383844336088396,0.0667340155595483,True
Ca,2025-02-25,3,3,3,3,0.9516329996566125,0.0327120469445897,6.8755133688460734,0.0667340155595483,True
Ca,2025-02-26,1,3,3,3,0.9297037748047714,0.030226967251560058,5.9654710196934815,0.3029381737455732,True
Ca,2025-02-26,2,3,3,3,0.9466349493501277,0.03173277360343177,6.441258135868671,0.3029381737455732,True
Ca,2025-02-26,3,3,3,3,0.9650665773887507,0.03397304084479279,7.245874005399615,0.3029381737455732,True
Ca,2025-02-27,1,3,3,3,0.9571994737349829,0.03433135886719617,7.503033785435172,0.8726743717156235,True
Ca,2025-02-27,2,3,3,3,1.0118441811218377,0.026397074826709745,4.033137562517135,0.8726743717156235,True
Ca,2025-02-27,3,3,3,3,0.9740343265517123,0.03953600606552128,9.642372668108479,0.8726743717156235,True
Ca,2025-02-28,1,2,3,3,0.9619574772615498,0.031981199400410075,6.376200911902035,1.3922579653422817,True
Ca,2025-02-28,2,2,3,3,1.0263832274134725,0.04425447764323498,10.995391704446838,1.3922579653422817,True
Ca,2025-04-15,1,3,3,3,0.9736512015447859,0.03173786413159317,6.125362466084416,0.42007040707819765,True
Ca,2025-04-15,2,3,3,3,1.0093390076259554,0.047982593654159765,13.165979810500627,0.42007040707819765,True
Ca,2025-04-15,3,3,3,3,1.0234805008382535,0.05132505917687682,14.926467926928835,0.42007040707819765,True
Ca,2025-04-17,1,2,3,3,1.003725226480005,0.04680664423840578,12.798906684127799,0.13343368473784312,True
Ca,2025-04-17,2,2,3,3,1.0304730555977266,0.0563111914592633,17.832663114213222,0.13343368473784312,True
Ca,2025-04-18,1,3,3,3,1.015139088713392,0.04701971897932293,12.697985369386805,0.038223776616235924,True
Ca,2025-04-18,2,3,3,3,1.0352926355927978,0.056842385752749185,17.928348452411708,0.038223776616235924,True
Ca,2025-04-18,3,3,3,3,1.0259662071293516,0.05034100338012147,14.297908473769057,0.038223776616235924,True
Ca,2025-04-19,1,3,3,3,0.9853752357049425,0.04410724000368434,11.551120812807259,0.05737220561558108,True
Ca,2025-04-19,2,3,3,3,1.0052726725751122,0.04689427304484993,12.748479950253172,0.05737220561558108,True
Ca,2025-04-19,3,3,3,3,1.002346914243475,0.04470260935923575,11.563285956303318,0.05737220561558108,True
Ca,2025-04-20,1,2,3,3,0.9724354521081652,0.034464913467976074,7.283352978820709,0.02816816884533418,True
Ca,2025-04-20,2,2,3,3,0.9815647331494899,0.042082804551489605,10.587437531893158,0.02816816884533418,True
Ca,2025-05-05,1,2,3,3,0.9737847120077405,0.036634389862194146,8.230103888054531,0.018278843999374458,True
Ca,2025-05-05,2,2,3,3,0.9808328150258603,0.03708888609151281,8.399235504582549,0.018278843999374458,True
Ca,2025-05-06,1,3,3,3,0.9788257672832342,0.04076309149412734,10.022957257125299,0.16515551336610265,True
Ca,2025-05-06,2,3,3,3,0.9859023682869265,0.03916218592993137,9.116334371510282,0.16515551336610265,True
Ca,2025-05-06,3,3,3,3,1.0129314535632947,0.04631018920016478,12.381994523930304,0.16515551336610265,True
Ca,2025-05-07,1,2,3,3,0.99129648741728,0.0480152728487519,13.740201367522626,0.04270156593808589,True
Ca,2025-05-07,2,2,3,3,1.0050844385084854,0.04633075450295165,12.490867626467171,0.04270156593808589,True
Ca,2025-05-08,1,3,3,3,0.9963798441792089,0.046626525151509834,12.654769029374602,0.01422048865524924,True
Ca,2025-05-08,2,3,3,3,1.0066343452969029,0.04445926855583803,11.390205006898979,0.01422048865524924,True
Ca,2025-05-08,3,3,3,3,1.0050369287264413,0.04940157256099467,14.155672742446834,0.01422048865524924,True
Ca,2025-05-13,1,2,3,3,0.9963257922347317,0.04136714583111806,9.983796952777679,0.007155895889855957,True
Ca,2025-05-13,2,2,3,3,1.0012211893995688,0.04046892414543066,9.653686980015495,0.007155895889855957,True
Ca,2025-05-16,1,3,3,3,0.9815836936107584,0.036978028189835754,8.288570977470824,0.688997416852841,True
Ca,2025-05-16,2,3,3,3,0.944557764998671,0.028566395876772215,5.174095567221356,0.688997416852841,True
Ca,2025-05-16,3,3,3,3,0.9187499630972302,0.03980417370414738,10.759118484268171,0.688997416852841,True
Ca,2025-05-19,1,3,3,3,0.9199482618431528,0.033087221430104966,7.289126469377189,0.0026687181097942905,True
Ca,2025-05-19,2,3,3,3,0.9221154560763206,0.03510300332128122,8.178992801658962,0.0026687181097942905,True
Ca,2025-05-19,3,3,3,3,0.9235067541522435,0.036910835927376866,9.1138896572801,0.0026687181097942905,True
Ca,2025-05-20,1,3,3,3,0.9216981272722323,0.037499237596936276,9.397152101470969,0.0018303610999993295,True
Ca,2025-05-20,2,3,3,3,0.9247726360330152,0.035087123793795486,8.212431161166124,0.0018303610999993295,True
Ca,2025-05-20,3,3,3,3,0.9229734290533879,0.03278884073094921,7.122473353412867,0.0018303610999993295,True
Ca,2025-05-21,1,3,3,3,0.9154079847515815,0.0358860301182535,8.675135178140533,0.004633876764754405,True
Ca,2025-05-21,2,3,3,3,0.9154265672856137,0.036929707975698056,9.21383431526407,0.004633876764754405,True
Ca,2025-05-21,3,3,3,3,0.9197546591798199,0.03698445452283536,9.19456013148396,0.004633876764754405,True
Ca,2025-05-22,1,3,3,3,0.9121964024544762,0.03471070998555089,8.087043988774676,0.005940655650563729,True
Ca,2025-05-22,2,3,3,3,0.9159223047016584,0.04182240671405859,11.951585641108343,0.005940655650563729,True
Ca,2025-05-22,3,3,3,3,0.9174368662711828,0.03484646915816291,8.165072588759221,0.005940655650563729,True
Ca,2025-05-26,1,3,3,3,0.9079219459402933,0.03655659799362788,9.072479933132694,0.02778838910209861,True
Ca,2025-05-26,2,3,3,3,0.9192789197224043,0.03584422599049953,8.624985784755633,0.02778838910209861,True
Ca,2025-05-26,3,3,3,3,0.9172830457462717,0.03669815839084213,9.088031851156167,0.02778838910209861,True
Ca,2025-05-27,1,3,3,3,0.9116695260708045,0.03662995642133784,9.103610948277016,0.007167787305580267,True
Ca,2025-05-27,2,3,3,3,0.914132446071763,0.03627466938161311,8.892425130907693,0.007167787305580267,True
Ca,2025-05-27,3,3,3,3,0.9178639995095342,0.037005075102112754,9.242833071411479,0.007167787305580267,True
Ca,2025-05-28,1,3,3,3,0.9127119833557105,0.03691678736885936,9.223380957508212,0.006438188990897705,True
Ca,2025-05-28,2,3,3,3,0.9186451793078261,0.0370306075257492,9.271307175967141,0.006438188990897705,True
Ca,2025-05-28,3,3,3,3,0.9156241624437776,0.0374809239563927,9.516000341282007,0.006438188990897705,True
Ca,2026-01-05,1,3,3,3,0.9212442678797185,0.03377008872104777,7.588399704732632,0.0007993086249567967,True
Ca,2026-01-05,2,3,3,3,0.9216067429285892,0.032829062402189434,7.1599362408798735,0.0007993086249567967,True
Ca,2026-01-05,3,3,3,3,0.9230600947493813,0.034215869937388774,7.778772818657056,0.0007993086249567967,True
Ca,2026-01-06,1,3,3,3,0.9203778009495672,0.03377057089006161,7.561342596456722,0.13987922967823485,True
Ca,2026-01-06,2,3,3,3,0.9382404840929424,0.03152253203231776,6.354081120088496,0.13987922967823485,True
Ca,2026-01-06,3,3,3,3,0.9439144340094677,0.031175203191197872,6.197361431778465,0.13987922967823485,True
Ca,2026-01-07,1,3,3,3,0.9343767577546577,0.03227014139406811,6.700068989932931,0.05310427506251728,True
Ca,2026-01-07,2,3,3,3,0.9494168334938375,0.03299191090439324,6.92514442474647,0.05310427506251728,True
Ca,2026-01-07,3,3,3,3,0.9416894454332836,0.034428018390706784,7.590514884816319,0.05310427506251728,True
Ca,2026-01-08,1,2,3,3,0.9368822224259673,0.038048847126894825,9.362997197498892,0.14009387285975128,True
Ca,2026-01-08,2,2,3,3,0.9553536394284313,0.03142843967523832,6.132069366687659,0.14009387285975128,True
Ca,2026-01-09,1,3,3,3,0.9251939386971207,0.035520055243472674,8.362889115734086,0.08870548698400821,True
Ca,2026-01-09,2,3,3,3,0.9305602919264406,0.028521433379272397,5.253070800939385,0.08870548698400821,True
Ca,2026-01-09,3,3,3,3,0.9446572265348752,0.033321747262618245,7.080252399078084,0.08870548698400821,True
Ce,2025-02-18,2,1,3,3,1.6860165323351766,0.2955347602206206,0.3594338173000502,nan,True
Ce,2025-02-24,1,1,3,3,1.974131402688176,0.2944856517813001,0.4522518573832606,nan,True
Ce,2025-02-26,1,2,3,3,1.8004226191732149,0.296281398134188,0.30478783184996755,0.9185904986638043,True
Ce,2025-02-26,3,2,3,3,1.4006218370311174,0.2936388535067634,0.25713809299879264,0.9185904986638043,True
Ce,2025-02-28,1,1,3,3,1.7379917531109137,0.3302637310972593,1.2816059613671251,nan,True
Ce,2025-04-15,2,1,3,3,1.8114667328548677,0.2969275227035708,0.04150900765151927,nan,True
Ce,2025-04-17,2,1,3,3,1.9893762376902049,0.29654499172653365,0.559691661460573,nan,True
Ce,2025-04-18,3,1,3,3,1.794176732039732,0.2962600849480734,0.3989945709934902,nan,True
Ce,2025-04-19,1,1,3,3,1.6922498890193753,0.2899171064903857,0.2427281116728257,nan,True
Ce,2025-05-05,2,1,3,3,1.5698935386611366,0.29007578207705187,0.6055159383117932,nan,True
Ce,2025-05-07,1,1,3,3,1.5157349095473474,0.29125172608271405,0.10381356468215111,nan,True
Ce,2025-05-16,1,1,3,3,1.847666399086505,0.2928804142373324,0.3588876070093525,nan,True
Ce,2025-05-19,2,1,3,3,1.376111135809219,0.2902980344355634,0.40609205283484384,nan,True
Ce,2025-05-20,2,2,3,3,1.7431811534183879,0.2946208339841126,0.19329939979772603,0.02039532591146482,True
Ce,2025-05-20,3,2,3,3,1.6763158486537368,0.3638872591683706,1.5823255389328403,0.02039532591146482,True
Ce,2025-05-22,3,1,3,3,1.5298401820847267,0.2908799884007041,0.33750874989426305,nan,True
Ce,2025-05-27,1,2,3,3,2.018775606800539,0.29193565327616716,1.0140639231797317,0.10824792666945607,True
Ce,2025-05-27,3,2,3,3,1.8828920253858739,0.29214411291729897,0.04597912758900681,0.10824792666945607,True
Ce,2025-05-28,3,1,3,3,1.542432321408791,0.3886549959978047,1.8058687463655636,nan,True
Ce,2026-01-05,1,2,3,3,1.442917975339168,0.2905654623106586,0.36274697607330053,1.5793173440792687,True
Ce,2026-01-05,3,2,3,3,1.9614383953288426,0.2929368388074851,0.11117404532380135,1.5793173440792687,True
Ce,2026-01-06,2,1,3,3,2.041730392420961,0.2935021666018831,0.02685304626264614,nan,True
Ce,2026-01-09,3,1,3,3,2.047684657412225,0.2911664182626223,0.9420074078098981,nan,True
Co,2025-02-17,1,3,3,3,6.662401275270537,0.5839745845278806,0.6902035259379482,0.38284635381806864,True
Co,2025-02-17,2,3,3,3,6.294552368437266,0.5805651339482951,0.7697711636225275,0.38284635381806864,True
Co,2025-02-17,3,3,3,3,5.949296668802323,0.5684248483241142,0.3363388910464078,0.38284635381806864,True
Co,2025-02-18,1,3,3,3,6.27597349385745,0.5698371649064107,0.36221870119997024,0.0014755933744460216,True
Co,2025-02-18,2,3,3,3,6.24463233482246,0.5832723507853893,0.18878635788632284,0.0014755933744460216,True
Co,2025-02-18,3,3,3,3,6.23102594199089,0.655740172280997,1.2950928107597193,0.0014755933744460216,True
Co,2025-02-24,1,2,3,3,6.478990981316761,0.5742185458526613,0.03384414314788045,0.5745775155370405,True
Co,2025-02-24,2,2,3,3,7.089093352416074,0.5640006306921136,0.8897841361913238,0.5745775155370405,True
Co,2025-02-25,1,3,3,3,6.937715137047939,0.5793964627081656,0.19678392944952197,0.9821529504480051,True
Co,2025-02-25,2,3,3,3,6.051057521801445,0.577471775552926,0.5117398282841981,0.9821529504480051,True
Co,2025-02-25,3,3,3,3,7.181291277599234,0.6579772083863181,1.2965921114847758,0.9821529504480051,True
Co,2025-02-26,1,3,3,3,5.813011867161976,0.5664238925254155,0.7558196965826086,0.7742179684770647,True
Co,2025-02-26,2,3,3,3,6.639767986250389,0.647571527478041,1.1857521283547692,0.7742179684770647,True
Co,2025-02-26,3,3,3,3,6.750849200725138,0.5962508526459999,1.0584140768488837,0.7742179684770647,True
Co,2025-02-27,1,3,3,3,7.0286281459578746,0.5805372133379466,0.20200924776640983,0.44103419420268486,True
Co,2025-02-27,2,3,3,3,6.288599666327847,0.5743540523057762,0.41588475117516754,0.44103419420268486,True
Co,2025-02-27,3,3,3,3,6.445418875681873,0.7430688267213319,1.5500158311415853,0.44103419420268486,True
Co,2025-02-28,1,2,3,3,6.364992766368397,0.5763939882705449,0.5376278451536365,0.1724915444734788,True
Co,2025-02-28,2,2,3,3,6.705869672265681,0.5843022883645435,0.5055832584748038,0.1724915444734788,True
Co,2025-04-15,1,3,3,3,5.745015864992061,0.5685642332832912,0.6846166626972097,0.2928127802900543,True
Co,2025-04-15,2,3,3,3,5.964762197033907,0.5518811711504553,0.6876803635359336,0.2928127802900543,True
Co,2025-04-15,3,3,3,3,6.354689110723401,0.5725520504603352,0.21034456583293945,0.2928127802900543,True
Co,2025-04-17,1,2,3,3,6.172087024214426,0.5734204891044573,0.554002209706263,0.13098589227208302,True
Co,2025-04-17,2,2,3,3,6.464310807279319,0.5684429533535025,0.19394932210686636,0.13098589227208302,True
Co,2025-04-18,1,3,3,3,6.521597560586593,0.5778642168242436,0.5495028537666102,0.06468802388599226,True
Co,2025-04-18,2,3,3,3,6.573881514351033,0.5652391096266343,0.17522057744659214,0.06468802388599226,True
Co,2025-04-18,3,3,3,3,6.300663497653161,0.5715132006257628,0.23547850309780796,0.06468802388599226,True
Co,2025-04-19,1,3,3,3,5.90688191753076,0.5805593252451268,0.1587553940050944,0.7155686769504908,True
Co,2025-04-19,2,3,3,3,6.033168131382625,0.5696455994802465,0.2846198706889784,0.7155686769504908,True
Co,2025-04-19,3,3,3,3,6.810292011307535,0.5788297948412124,0.2685234389144569,0.7155686769504908,True
Co,2025-04-20,1,2,3,3,6.609028531003291,0.5646026254726162,0.07236600063139983,0.014487080461479188,True
Co,2025-04-20,2,2,3,3,6.705783921629439,0.5722129131924976,0.5400880344987146,0.014487080461479188,True
Co,2025-05-05,1,2,3,3,6.554697655967002,0.5773102512379459,0.4926920280913272,0.32060174200403374,True
Co,2025-05-05,2,2,3,3,6.095412479566083,0.5698000504036808,0.24638382948461166,0.32060174200403374,True
Co,2025-05-06,1,3,3,3,6.597463276620342,0.6350427418020381,1.2239127614788208,0.23085053029671998,True
Co,2025-05-06,2,3,3,3,5.940179142881421,0.7343485951891027,1.684828742304434,0.23085053029671998,True
Co,2025-05-06,3,3,3,3,6.273027475923007,0.5722535415516734,0.5680987999977445,0.23085053029671998,True
Co,2025-05-07,1,2,3,3,5.396738124167834,0.5754633499881999,0.995257349481108,1.7151754842420734,True
Co,2025-05-07,2,2,3,3,6.459373032961737,0.5720105879823218,0.3746625573885598,1.7151754842420734,True
Co,2025-05-08,1,3,3,3,6.404407302235532,0.5756063050444169,0.28108804840317786,0.16003743990129626,True
Co,2025-05-08,2,3,3,3,5.964198562483402,0.5643919286153042,0.2973978132754479,0.16003743990129626,True
Co,2025-05-08,3,3,3,3,6.074679757405605,0.5867270729036271,0.4433527759114402,0.16003743990129626,True
Co,2025-05-13,1,2,3,3,5.650950134734241,0.5653449631834927,0.028314938123481022,0.5780502686369278,True
Co,2025-05-13,2,2,3,3,6.265625028062865,0.5779317314988832,0.7168447960045163,0.5780502686369278,True
Co,2025-05-16,1,3,3,3,5.664600643131697,0.6576856448712934,1.3745044905074602,0.350167834714611,True
Co,2025-05-16,2,3,3,3,6.392961935395753,0.5744950722144683,0.20277865975830525,0.350167834714611,True
Co,2025-05-16,3,3,3,3,6.126139434396093,0.5607146540402925,0.6187338805982769,0.350167834714611,True
Co,2025-05-19,1,3,3,3,5.614852701333557,0.5637681272000895,0.4989487904700878,0.4598744475382359,True
Co,2025-05-19,2,3,3,3,6.388818240380613,0.5774943088702922,0.6980679053198381,0.4598744475382359,True
Co,2025-05-19,3,3,3,3,5.986297835636194,0.6711229753442685,1.4724080749352055,0.4598744475382359,True
Co,2025-05-20,1,3,3,3,5.944062851989206,0.5626926470255023,0.024223972220739933,0.8492207811029628,True
Co,2025-05-20,2,3,3,3,7.069288210100816,0.6603483458650368,1.2463790304682887,0.8492207811029628,True
Co,2025-05-20,3,3,3,3,6.51225592294197,0.6075825898566033,1.198118597532348,0.8492207811029628,True
Co,2025-05-21,1,3,3,3,6.0282170696614985,0.5600133748304427,0.11634631355975678,0.170980907550899,True
Co,2025-05-21,2,3,3,3,6.420853335409284,0.5820325987706064,0.8042903427751795,0.170980907550899,True
Co,2025-05-21,3,3,3,3,5.993056913512891,0.5582911985515202,0.4513402317553027,0.170980907550899,True
Co,2025-05-22,1,3,3,3,6.533052581250032,0.564358198580658,0.10420238283748812,0.3200705292111833,True
Co,2025-05-22,2,3,3,3,6.940874449523864,0.5752557553854273,0.13680006998058994,0.3200705292111833,True
Co,2025-05-22,3,3,3,3,6.300141940574514,0.570731131128324,0.76650805286703,0.3200705292111833,True
Co,2025-05-26,1,3,3,3,6.3195664824718065,0.5687840184524683,0.4220639191706222,1.0761582103695846,True
Co,2025-05-26,2,3,3,3,6.170703017770095,0.5777750405755315,0.5451871917061709,1.0761582103695846,True
Co,2025-05-26,3,3,3,3,5.2472527126574136,0.5539110357990711,0.9941198719880329,1.0761582103695846,True
Co,2025-05-27,1,3,3,3,6.072114336757204,0.5614362086575083,0.5632378073008606,0.16723130312399354,True
Co,2025-05-27,2,3,3,3,6.23481575131909,0.5639462304282103,0.33211810121063967,0.16723130312399354,True
Co,2025-05-27,3,3,3,3,5.778453988687969,0.5668314785918223,0.10506661407358218,0.16723130312399354,True
Co,2025-05-28,1,3,3,3,6.22359218240055,0.5646800047437279,0.013611853790263197,0.008709055504499519,True
Co,2025-05-28,2,3,3,3,6.118660641667026,0.5682070102513002,0.7635210608005147,0.008709055504499519,True
Co,2025-05-28,3,3,3,3,6.182711828690253,0.5716262313901618,0.09484256409655187,0.008709055504499519,True
Co,2026-01-05,1,3,3,3,6.494304840380719,0.5707381811286181,0.2340839857425357,0.1332713281977983,True
Co,2026-01-05,2,3,3,3,6.454462675648348,0.5661245941716041,0.4727380523735374,0.1332713281977983,True
Co,2026-01-05,3,3,3,3,6.832977758537296,0.5708002497385724,0.46054058018600275,0.1332713281977983,True
Co,2026-01-06,1,3,3,3,6.222520088651221,0.5675948272310947,0.1126855633913004,0.09367876895892138,True
Co,2026-01-06,2,3,3,3,5.953248661730893,0.5501885082571703,0.9661452806833145,0.09367876895892138,True
Co,2026-01-06,3,3,3,3,6.38532003695368,1.0580842952106941,3.528599794699581,0.09367876895892138,True
Co,2026-01-07,1,3,3,3,6.212598695158833,0.5658495741295186,0.15676778529447,0.33493650177099316,True
Co,2026-01-07,2,3,3,3,6.5793303548127104,0.5622641293546345,0.3964048886510832,0.33493650177099316,True
Co,2026-01-07,3,3,3,3,6.866682297976516,0.567255524915523,0.047560088567547315,0.33493650177099316,True
Co,2026-01-08,1,2,3,3,6.1028276555776015,0.5737384653679404,0.21229151190284287,1.012176596056758,True
